Meeting,Delegation,Number,Delegation_ISO,Delegation_wb,Host_ISO,Host_country,Host_wb,Origin,Dest,layover,emissions,emissions_sens_1,emissions_sens_2,emissions_sens_3
COP 2,Eswatini,1,SWZ,Sub-Saharan Africa,CHE,Switzerland,Europe & Central Asia,MTS,GVA,JNB;ZRH,5.258043853312274,2.763873431363457,4.682259289027065,3.339657995648667
COP 2,Turkey,5,TUR,Europe & Central Asia,CHE,Switzerland,Europe & Central Asia,ESB,GVA,IST,1.3340513015496993,0.7012396722606936,1.1879653865543283,0.8473255872560648
COP 2,Ukraine,1,UKR,Europe & Central Asia,CHE,Switzerland,Europe & Central Asia,KBP,GVA,NA,0.7853057240785289,0.41277636823631464,0.6993200508701988,0.49876204144464475
COP 3,Albania,1,ALB,Europe & Central Asia,JPN,Japan,East Asia & Pacific,TIA,KIX,IST,5.575431541953738,2.9307072244147268,4.964891289600466,3.5412474767679987
COP 3,Algeria,5,DZA,Middle East & North Africa,JPN,Japan,East Asia & Pacific,ALG,KIX,FCO,6.2822898272942584,3.302264953694808,5.594344726067428,3.990210054921639
COP 3,Antigua and Barbuda,2,ATG,Latin America & Caribbean,JPN,Japan,East Asia & Pacific,ANU,KIX,JFK,8.22404094710654,4.322940033646575,7.323463476568613,5.223517504184502
COP 3,Argentina,20,ARG,Latin America & Caribbean,JPN,Japan,East Asia & Pacific,EZE,KIX,JFK,11.557842202831738,6.075341682092428,10.292195258361598,7.3409886265625675
COP 3,Armenia,2,ARM,Europe & Central Asia,JPN,Japan,East Asia & Pacific,EVN,KIX,DXB,5.589458011487247,2.9380801919214687,4.977381783993006,3.5501564194157096
COP 3,Australia,37,AUS,East Asia & Pacific,JPN,Japan,East Asia & Pacific,SYD,KIX,CNS,4.570308699488367,2.402367713173003,4.069834896569034,2.902841516092335
COP 3,Austria,13,AUT,Europe & Central Asia,JPN,Japan,East Asia & Pacific,VIE,KIX,HEL,5.396006877225174,2.8363932404295653,4.805114607141521,3.427285510513219
COP 3,Azerbaijan,2,AZE,Europe & Central Asia,JPN,Japan,East Asia & Pacific,GYD,KIX,PEK,4.2648298808160074,2.2417937783928727,3.797807679559682,2.7088159796491977
COP 3,Bahamas,3,BHS,Latin America & Caribbean,JPN,Japan,East Asia & Pacific,NAS,KIX,JFK,7.585764970258823,3.987432368913869,6.755082210658209,4.818115128514482
COP 3,Bahrain,4,BHR,Middle East & North Africa,JPN,Japan,East Asia & Pacific,BAH,KIX,DOH,4.727037820659416,2.4847518594468547,4.209401321638295,3.002388358467975
COP 3,Bangladesh,6,BGD,South Asia,JPN,Japan,East Asia & Pacific,DAC,KIX,CAN,2.809654507185526,1.4768856366286893,2.5019819693856187,1.7845581744285972
COP 3,Barbados,3,BRB,Latin America & Caribbean,JPN,Japan,East Asia & Pacific,BGI,KIX,JFK,8.523892107600272,4.48055580844276,7.590479294754096,5.413968621288936
COP 3,Belgium,11,BEL,Europe & Central Asia,JPN,Japan,East Asia & Pacific,BRU,KIX,HEL,5.50535975570074,2.8938742207890837,4.9024927472461375,3.496741229243686
COP 3,Belize,3,BLZ,Latin America & Caribbean,JPN,Japan,East Asia & Pacific,BZE,KIX,IAH;NRT,7.4649885054691225,3.9239466180379083,6.647531429429713,4.7414036940773165
COP 3,Benin,3,BEN,Sub-Saharan Africa,JPN,Japan,East Asia & Pacific,COO,KIX,CDG,8.434480026076535,4.433556642315476,7.5108583252557075,5.357178343136304
COP 3,Bhutan,5,BTN,South Asia,JPN,Japan,East Asia & Pacific,PBH,KIX,DAC;CAN,3.0489639104050266,1.6026778361397611,2.7150856838915693,1.9365560626532183
COP 3,Bolivia,6,BOL,Latin America & Caribbean,JPN,Japan,East Asia & Pacific,LPB,KIX,BOG;JFK,10.330794696202009,5.430348202158194,9.199516165855496,6.561626732504708
COP 3,Botswana,4,BWA,Sub-Saharan Africa,JPN,Japan,East Asia & Pacific,GBE,KIX,JNB;HKG,7.891129833642647,4.147946403471951,7.027007951106475,5.012068286008123
COP 3,Brazil,14,BRA,Latin America & Caribbean,JPN,Japan,East Asia & Pacific,GRU,KIX,JFK,11.046652125727709,5.806636301935805,9.83698329099259,7.016305136670924
COP 3,Bulgaria,3,BGR,Europe & Central Asia,JPN,Japan,East Asia & Pacific,SOF,KIX,IST,5.40813432523545,2.8427679935280445,4.815914033255575,3.4349882855079192
COP 3,Burkina Faso,3,BFA,Sub-Saharan Africa,JPN,Japan,East Asia & Pacific,OUA,KIX,IST,7.690003516940387,4.04222501761261,6.847906066276488,4.884322468276508
COP 3,Burundi,2,BDI,Sub-Saharan Africa,JPN,Japan,East Asia & Pacific,BJM,KIX,NBO;ICN,6.920355503171256,3.6376620744149926,6.162538720113786,4.395478857472463
COP 3,Cambodia,2,KHM,East Asia & Pacific,JPN,Japan,East Asia & Pacific,PNH,KIX,TPE,2.3428830899532858,1.2315287787174782,2.086324575655208,1.4880872930155562
COP 3,Cameroon,3,CMR,Sub-Saharan Africa,JPN,Japan,East Asia & Pacific,DLA,KIX,IST,7.808523943369852,4.10452488935596,6.953447857686087,4.9596009750397245
COP 3,Canada,63,CAN,North America,JPN,Japan,East Asia & Pacific,YYZ,KIX,NRT,6.334011180416261,3.329452112591936,5.640402308098431,4.023060984909765
COP 3,Cabo Verde,2,CPV,Sub-Saharan Africa,JPN,Japan,East Asia & Pacific,SID,KIX,AMS,8.148580820871953,4.283274666858939,7.256266646935768,5.175588840795124
COP 3,Central African Republic,2,CAF,Sub-Saharan Africa,JPN,Japan,East Asia & Pacific,BGF,KIX,DLA;IST,8.38189635358337,4.405916208081399,7.464032852541709,5.323779709123059
COP 3,Chile,7,CHL,Latin America & Caribbean,JPN,Japan,East Asia & Pacific,SCL,KIX,JFK,11.383486415848726,5.983692136997201,10.136932383807487,7.2302461690384385
COP 3,China,18,CHN,East Asia & Pacific,JPN,Japan,East Asia & Pacific,PEK,KIX,NA,0.73630415267984906,0.3870199143360793,0.6556838206065597,0.46764024640936863
COP 3,Colombia,9,COL,Latin America & Caribbean,JPN,Japan,East Asia & Pacific,BOG,KIX,JFK,8.89371831607298,4.6749537367095035,7.919807510390061,5.648864542392421
COP 3,Comoros,1,COM,Sub-Saharan Africa,JPN,Japan,East Asia & Pacific,HAH,KIX,TNR;BKK,7.013408813729711,3.6865752405900736,6.245402184149481,4.454581870170305
COP 3,Congo,3,COG,Sub-Saharan Africa,JPN,Japan,East Asia & Pacific,BZV,KIX,CDG,9.201097631976513,4.836526661598915,8.193527109787748,5.844097183787679
COP 3,Cook Islands,4,COK,East Asia & Pacific,JPN,Japan,East Asia & Pacific,RAR,KIX,PPT;NRT,6.50357017786639,3.418580241069947,5.79139366781272,4.1307567511236165
COP 3,Costa Rica,22,CRI,Latin America & Caribbean,JPN,Japan,East Asia & Pacific,SJO,KIX,JFK,8.637002862404842,4.540012104116078,7.6912038031735,5.485811163347418
COP 3,Côte d'Ivoire,4,CIV,Sub-Saharan Africa,JPN,Japan,East Asia & Pacific,ABJ,KIX,IST,8.157471928490367,4.287948248291024,7.264184129634175,5.181236047147217
COP 3,Croatia,5,HRV,Europe & Central Asia,JPN,Japan,East Asia & Pacific,ZAG,KIX,IST,5.799429935093669,3.0484512419123297,5.164360633384254,3.683520543621745
COP 3,Cuba,5,CUB,Latin America & Caribbean,JPN,Japan,East Asia & Pacific,HAV,KIX,AMS,10.014400632518736,5.264036704793172,8.917768982872076,6.360668354439834
COP 3,Czech Republic,4,CZE,Europe & Central Asia,JPN,Japan,East Asia & Pacific,PRG,KIX,HEL,5.313593787339558,2.793073071202004,4.731726201411266,3.374940657130295
COP 3,Democratic Republic of The Congo,5,COD,Sub-Saharan Africa,JPN,Japan,East Asia & Pacific,FIH,KIX,IST,8.217174283671698,4.319330594631014,7.317348750341641,5.21915612796107
COP 3,Denmark,29,DNK,Europe & Central Asia,JPN,Japan,East Asia & Pacific,CPH,KIX,HEL,5.062535432899875,2.661105074183387,4.508160110112399,3.215480396970862
COP 3,Djibouti,2,DJI,Middle East & North Africa,JPN,Japan,East Asia & Pacific,JIB,KIX,DXB,5.617416127453138,2.952776283484195,5.002278333325231,3.567914077612102
COP 3,Dominica,2,DMA,Latin America & Caribbean,JPN,Japan,East Asia & Pacific,DOM,KIX,ANU;JFK,8.332295233188074,4.379843542532963,7.419863326155822,5.292275449565214
COP 3,Ecuador,2,ECU,Latin America & Caribbean,JPN,Japan,East Asia & Pacific,UIO,KIX,MEX;SFO,8.720688891670914,4.5840013897358824,7.7657257544588685,5.538964526947928
COP 3,Egypt,6,EGY,Middle East & North Africa,JPN,Japan,East Asia & Pacific,CAI,KIX,PEK,5.456605095167079,2.8682464940786563,4.859076988736766,3.4657746005089693
COP 3,El Salvador,2,SLV,Latin America & Caribbean,JPN,Japan,East Asia & Pacific,SAL,KIX,SFO,7.5969680413664245,3.9933212263383786,6.765058484196924,4.825230783507879
COP 3,Eritrea,2,ERI,Sub-Saharan Africa,JPN,Japan,East Asia & Pacific,ASM,KIX,SAH;DXB,5.715211018752522,3.004181845956858,5.0893641490735115,3.630028715635868
COP 3,Estonia,3,EST,Europe & Central Asia,JPN,Japan,East Asia & Pacific,TLL,KIX,HEL,4.598003301567931,2.416925289529402,4.094496788226948,2.920431802870384
COP 3,Ethiopia,2,ETH,Sub-Saharan Africa,JPN,Japan,East Asia & Pacific,ADD,KIX,PEK,5.924139956454043,3.1140046538424295,5.275414225221747,3.762730385074727
COP 3,European Union,32,NA,Europe & Central Asia,JPN,Japan,East Asia & Pacific,BRU,KIX,HEL,5.50535975570074,2.8938742207890837,4.9024927472461375,3.496741229243686
COP 3,Fiji,2,FJI,East Asia & Pacific,JPN,Japan,East Asia & Pacific,NAN,KIX,NOU,4.8978272233747235,2.5745267463995214,4.361488350510712,3.110865619263534
COP 3,Finland,29,FIN,Europe & Central Asia,JPN,Japan,East Asia & Pacific,HEL,KIX,NA,4.53884928655903,2.3858311763948032,4.04182046144352,2.8828600015103127
COP 3,France,29,FRA,Europe & Central Asia,JPN,Japan,East Asia & Pacific,CDG,KIX,NA,5.650255428188337,2.97003815374216,5.031521550993657,3.5887720309368407
COP 3,Gambia,5,GMB,Sub-Saharan Africa,JPN,Japan,East Asia & Pacific,BJL,KIX,CMN;FRA,8.187160509128848,4.303553952908702,7.2906216482914195,5.200092813746131
COP 3,Georgia,4,GEO,Europe & Central Asia,JPN,Japan,East Asia & Pacific,TBS,KIX,DXB,5.657884155853415,2.9740481693100853,5.038314891249038,3.5936174339144618
COP 3,Germany,43,DEU,Europe & Central Asia,JPN,Japan,East Asia & Pacific,SXF,KIX,AMS,5.773742961391071,3.034948968799103,5.1414865238139775,3.667205406376197
COP 3,Ghana,5,GHA,Sub-Saharan Africa,JPN,Japan,East Asia & Pacific,ACC,KIX,IST,8.006110063614393,4.2083853826088,7.129397216935922,5.085098229287271
COP 3,Greece,9,GRC,Europe & Central Asia,JPN,Japan,East Asia & Pacific,ATH,KIX,IST,5.45836958352885,2.8691739915737515,4.860648255970887,3.4668953191317144
COP 3,Grenada,1,GRD,Latin America & Caribbean,JPN,Japan,East Asia & Pacific,GND,KIX,JFK,8.539714033131078,4.488872551480203,7.604568632890795,5.4240179517204865
COP 3,Guatemala,5,GTM,Latin America & Caribbean,JPN,Japan,East Asia & Pacific,GUA,KIX,JFK,8.4971563089326,4.466502223941498,7.566671212289663,5.3969873205844365
COP 3,Guinea,3,GIN,Sub-Saharan Africa,JPN,Japan,East Asia & Pacific,CKY,KIX,CDG,8.371323312578385,4.400358523904995,7.454617617363009,5.317064219120371
COP 3,Guinea-Bissau,2,GNB,Sub-Saharan Africa,JPN,Japan,East Asia & Pacific,OXB,KIX,CMN;FRA,8.255120144608979,4.339276711438065,7.351139331936314,5.24325752411073
COP 3,Honduras,3,HND,Latin America & Caribbean,JPN,Japan,East Asia & Pacific,SAP,KIX,JFK,8.377068933424306,4.403378690576431,7.459734061296828,5.320713562703908
COP 3,Hungary,4,HUN,Europe & Central Asia,JPN,Japan,East Asia & Pacific,BUD,KIX,HEL,5.407394805865164,2.842379267607049,4.815255495301626,3.434518578170587
COP 3,Iceland,7,ISL,Europe & Central Asia,JPN,Japan,East Asia & Pacific,KEF,KIX,HEL,5.973688661759238,3.140049767571409,5.319537076256616,3.794201353074031
COP 3,India,10,IND,South Asia,JPN,Japan,East Asia & Pacific,DEL,KIX,ICN,3.2360194089768193,1.7010029427984557,2.8816575821460186,2.0553647696292563
COP 3,Indonesia,24,IDN,East Asia & Pacific,JPN,Japan,East Asia & Pacific,CGK,KIX,NA,3.1796545597337462,1.671374945461081,2.8314649922198742,2.019564512974953
COP 3,Iran,12,IRN,Middle East & North Africa,JPN,Japan,East Asia & Pacific,IKA,KIX,PEK,4.348905603465188,2.285987905055847,3.872676650671022,2.762216857850014
COP 3,Ireland,8,IRL,Europe & Central Asia,JPN,Japan,East Asia & Pacific,DUB,KIX,HEL,5.726527287110767,3.010130205143293,5.099441224144717,3.6372162681093436
COP 3,Israel,4,ISR,Middle East & North Africa,JPN,Japan,East Asia & Pacific,TLV,KIX,ICN,5.223899437445181,2.7459255316354936,4.651853873472876,3.3179710956077972
COP 3,Italy,36,ITA,Europe & Central Asia,JPN,Japan,East Asia & Pacific,FCO,KIX,NA,5.717767982869541,3.0055259057222634,5.091641111632711,3.6316527769590934
COP 3,Jamaica,2,JAM,Latin America & Caribbean,JPN,Japan,East Asia & Pacific,KIN,KIX,JFK,8.039415657657235,4.225892358407946,7.159055666244103,5.1062523498210775
COP 3,Japan,165,JPN,East Asia & Pacific,JPN,Japan,East Asia & Pacific,NA,NA,NA,0,0,0,0
COP 3,Jordan,6,JOR,Middle East & North Africa,JPN,Japan,East Asia & Pacific,AMM,KIX,DOH,5.628638923860367,2.9586755094474775,5.012272172135363,3.575042261172482
COP 3,Kazakhstan,4,KAZ,Europe & Central Asia,JPN,Japan,East Asia & Pacific,ALA,KIX,ICN,2.9542117589119203,1.5528716798234057,2.6307094112965017,1.8763740274388243
COP 3,Kenya,6,KEN,Sub-Saharan Africa,JPN,Japan,East Asia & Pacific,NBO,KIX,ICN,6.407152855736428,3.3678987932934437,5.705534569874285,4.069517079155587
COP 3,Kiribati,5,KIR,East Asia & Pacific,JPN,Japan,East Asia & Pacific,TRW,KIX,NAN;NOU,6.177103721301838,3.246974223565599,5.500677074066133,3.9234008708013035
COP 3,Kuwait,8,KWT,Middle East & North Africa,JPN,Japan,East Asia & Pacific,KWI,KIX,DXB,4.949164397616704,2.601511962933861,4.407203823350575,3.1434725371999894
COP 3,Lao Peoples Democratic Republic,3,LAO,East Asia & Pacific,JPN,Japan,East Asia & Pacific,VTE,KIX,CAN,2.1852527124818626,1.148670890038096,1.9459555867804816,1.3879680157394771
COP 3,Latvia,3,LVA,Europe & Central Asia,JPN,Japan,East Asia & Pacific,RIX,KIX,HEL,4.7629014898139745,2.503603479002111,4.241337722840378,3.0251672459757075
COP 3,Lebanon,2,LBN,Middle East & North Africa,JPN,Japan,East Asia & Pacific,BEY,KIX,DXB,5.704464589965371,2.9985330210639014,5.079794513023252,3.6232030980060212
COP 3,Lesotho,3,LSO,Sub-Saharan Africa,JPN,Japan,East Asia & Pacific,MSU,KIX,JNB;HKG,7.939820240378647,4.173540355385292,7.070366491960508,5.04299410380343
COP 3,Liechtenstein,1,LIE,Europe & Central Asia,JPN,Japan,East Asia & Pacific,VIE,KIX,HEL,5.396006877225174,2.8363932404295653,4.805114607141521,3.427285510513219
COP 3,Lithuania,2,LTU,Europe & Central Asia,JPN,Japan,East Asia & Pacific,VNO,KIX,HEL,4.909967249104071,2.5809081109345993,4.372298977014797,3.118576383023873
COP 3,Luxembourg,14,LUX,Europe & Central Asia,JPN,Japan,East Asia & Pacific,LUX,KIX,FRA,5.539595384368635,2.911870066225332,4.93297938730049,3.518486063293476
COP 3,Malawi,6,MWI,Sub-Saharan Africa,JPN,Japan,East Asia & Pacific,LLW,KIX,NBO;ICN,7.246082239891694,3.808879260619938,6.452596597385576,4.602364903126056
COP 3,Malaysia,6,MYS,East Asia & Pacific,JPN,Japan,East Asia & Pacific,KUL,KIX,NA,2.901411119557696,1.525117197673506,2.583690730779574,1.8428375864516282
COP 3,Maldives,2,MDV,South Asia,JPN,Japan,East Asia & Pacific,MLE,KIX,PVG,4.207509641366191,2.211663583340403,3.7467643198805716,2.672408904826023
COP 3,Mali,3,MLI,Sub-Saharan Africa,JPN,Japan,East Asia & Pacific,BKO,KIX,CDG,8.09796794423165,4.256670174973067,7.211196157148174,5.143441962056543
COP 3,Malta,1,MLT,Middle East & North Africa,JPN,Japan,East Asia & Pacific,MLA,KIX,IST,5.941399700256967,3.123077181318401,5.290783932664668,3.7736929489107
COP 3,Marshall Islands,8,MHL,East Asia & Pacific,JPN,Japan,East Asia & Pacific,MAJ,KIX,HNL,6.0354368372570075,3.172507492621752,5.374523488764905,3.8334208411138535
COP 3,Mauritania,1,MRT,Sub-Saharan Africa,JPN,Japan,East Asia & Pacific,NKC,KIX,CDG,7.879220311245396,4.141686202254107,7.01640258655873,5.004503926940772
COP 3,Mauritius,4,MUS,Sub-Saharan Africa,JPN,Japan,East Asia & Pacific,MRU,KIX,HKG,5.992889185516765,3.1501424596375402,5.336635037632734,3.806396607521571
COP 3,Mexico,16,MEX,Latin America & Caribbean,JPN,Japan,East Asia & Pacific,MEX,KIX,SFO,6.879975330947919,3.616436369899109,6.126580397634956,4.369831303212073
COP 3,Micronesia (Federated States of),15,FSM,East Asia & Pacific,JPN,Japan,East Asia & Pacific,PNI,KIX,TKK;GUM,2.4914627357850936,1.3096291801238369,2.2186339375138178,1.582457978395113
COP 3,Monaco,1,MCO,Europe & Central Asia,JPN,Japan,East Asia & Pacific,NCE,KIX,HEL,5.830146653381881,3.064597383698877,5.191713702994506,3.7030303340862525
COP 3,Mongolia,4,MNG,East Asia & Pacific,JPN,Japan,East Asia & Pacific,ULN,KIX,ICN,1.661983412840687,0.873616106344089,1.4799871378174387,1.0556123813673373
COP 3,Morocco,6,MAR,Middle East & North Africa,JPN,Japan,East Asia & Pacific,CMN,KIX,FRA,6.7731942804745,3.560307262457251,6.031492456297936,4.302009086633815
COP 3,Mozambique,3,MOZ,Sub-Saharan Africa,JPN,Japan,East Asia & Pacific,MPM,KIX,JNB;HKG,7.973399945095308,4.191191416557205,7.100269035324297,5.064322326328216
COP 3,Myanmar,4,MMR,East Asia & Pacific,JPN,Japan,East Asia & Pacific,RGN,KIX,HAN,2.555105544831449,1.3430828130580226,2.2753075108331724,1.6228808470562994
COP 3,Nauru,6,NRU,East Asia & Pacific,JPN,Japan,East Asia & Pacific,INU,KIX,BNE;CNS,6.182340571224402,3.2497269564770783,5.505340460275764,3.9267270674257166
COP 3,Nepal,1,NPL,South Asia,JPN,Japan,East Asia & Pacific,KTM,KIX,ICN,2.8333463654114106,1.4893391838635421,2.5230794395374847,1.7996061097374683
COP 3,Netherlands,31,NLD,Europe & Central Asia,JPN,Japan,East Asia & Pacific,AMS,KIX,NA,5.424670600048657,2.851460231912697,4.830639495520647,3.4454913364407065
COP 3,New Zealand,13,NZL,East Asia & Pacific,JPN,Japan,East Asia & Pacific,AKL,KIX,NOU,5.246901687443159,2.758016588576934,4.67233725127006,3.3325810247500316
COP 3,Nicaragua,4,NIC,Latin America & Caribbean,JPN,Japan,East Asia & Pacific,MGA,KIX,SAL;SFO,7.799384104185941,4.0997205629958,6.9453088808892085,4.953795786292533
COP 3,Niger,3,NER,Sub-Saharan Africa,JPN,Japan,East Asia & Pacific,NIM,KIX,CDG,7.969534348371366,4.1891594783726385,7.096826742587065,5.06186708415694
COP 3,Nigeria,13,NGA,Sub-Saharan Africa,JPN,Japan,East Asia & Pacific,LOS,KIX,IST,7.836866548667266,4.119423086469284,6.978686792664814,4.977602842471735
COP 3,Niue,1,NIU,East Asia & Pacific,JPN,Japan,East Asia & Pacific,IUE,KIX,AKL;NOU,6.706974031653329,3.525498806795586,5.9725236869581195,4.259949151490796
COP 3,Norway,23,NOR,Europe & Central Asia,JPN,Japan,East Asia & Pacific,OSL,KIX,HEL,4.9892499986613,2.6225828270799645,4.442899831806089,3.168932993935176
COP 3,Pakistan,4,PAK,South Asia,JPN,Japan,East Asia & Pacific,ISB,KIX,PEK,3.335601478919167,1.75334792983778,2.9703348706997033,2.118614538057244
COP 3,Panama,6,PAN,Latin America & Caribbean,JPN,Japan,East Asia & Pacific,ECP,KIX,ATL;NRT,6.973520308204134,3.6656079790543044,6.209881688175509,4.42924659908293
COP 3,Papua New Guinea,9,PNG,East Asia & Pacific,JPN,Japan,East Asia & Pacific,POM,KIX,NRT,3.268772946258816,1.7182197317797525,2.9108244279285076,2.0761682501100607
COP 3,Paraguay,5,PRY,Latin America & Caribbean,JPN,Japan,East Asia & Pacific,ASU,KIX,MIA;SFO,11.16769226552092,5.870260652708809,9.944768873369368,7.093184044860362
COP 3,Peru,11,PER,Latin America & Caribbean,JPN,Japan,East Asia & Pacific,LIM,KIX,JFK,9.991102760270385,5.2517902549896105,8.897022355078036,6.345870660181961
COP 3,Philippines,14,PHL,East Asia & Pacific,JPN,Japan,East Asia & Pacific,MNL,KIX,NA,1.5466354178165844,0.8129838127188977,1.377270379220603,0.982348851314879
COP 3,Poland,6,POL,Europe & Central Asia,JPN,Japan,East Asia & Pacific,WAW,KIX,HEL,5.090049742328896,2.6755678803019167,4.532661452151235,3.2329561704795773
COP 3,Portugal,9,PRT,Europe & Central Asia,JPN,Japan,East Asia & Pacific,LIS,KIX,AMS,6.508454816871871,3.4211478354730533,5.795743412127339,4.1338592402175856
COP 3,Qatar,9,QAT,Middle East & North Africa,JPN,Japan,East Asia & Pacific,DOH,KIX,NA,4.640309305903788,2.4391633013514915,4.132170053667365,2.947302553587914
COP 3,Republic of Korea,24,KOR,East Asia & Pacific,JPN,Japan,East Asia & Pacific,ICN,KIX,NA,0.35933832610229977,0.1888772291716945,0.3199932061928325,0.22822234908116174
